ZA_ZAPIS_ID,ZA_RO_ROK,ZA_DZ_DZIAL1_ID,DZ_NAZWA,ZA_TYTUL,ZA_TYTUL_CALOSCI,ZA_TE_TEATR_ID,TE_NAZWA,ZA_OPIS_WSPOLTWORCOW,ZA_NAZWA_ADAPT_DZIELA,ZA_OPIS_ADAPT_DZIELA,ZA_ADNOTACJE
26977,1989,231,Spektakle fabularne TV,Zaklęty kaczor,,,,,,"Reż. Halina Borowik. I, 8 II 1989, 47'",
26978,1989,231,Spektakle fabularne TV,Do góry nogami,,,,,,"Reż. Włodzimierz Pawlak. I, 15 X 1989, 37'. Powt. z 1986",
26979,1989,231,Spektakle fabularne TV,Wniebowzięcie Szubienicznej Toni,,,,,,"Tł. Stanisław Wygodzki. Adapt. Iga Cembrzyńska. Reż. Laco Adamik. II, 22 VI 1989, 53'",
26980,1989,231,Spektakle fabularne TV,Kłamczucha i inni,,,,,,"Wiersze dla dzieci. Wybór i układ: Elżbieta Zaleska. Reż. Barbara Borys-Damięcka. I, 11 II 1989, 17'. Prem. 1982",
26981,1989,231,Spektakle fabularne TV,Odprawa posłów greckich,,,,,,"Reż. Zbigniew Zapasiewicz. I, 11 IX 1989, 52'. Prem. 1980",
26982,1989,231,Spektakle fabularne TV,Kwartet,,,,,,"Reż. Tomasz Zygadło. I, 23 X 1989, 129'",
26983,1989,231,Spektakle fabularne TV,Społeczność,,,,,,"Reż. aut. II, 9 III 1989, 77'",
26984,1989,231,Spektakle fabularne TV,Szewczyk Dratewka,,,,,,"Reż. Krzysztof Rau. I, 7 II 1989, 51'. Prem. 1984",
26985,1989,231,Spektakle fabularne TV,Zdążyć przed Panem Bogiem,,,,,,"Reż. Andrzej Brzozowski. I, 18 III 1989, 63'. Prem. 1981",
26986,1989,231,Spektakle fabularne TV,Normalne serce,,,,,,"Tł. Małgorzata Semil. Reż. Grzegorz Mrówczyński. II, 4 V 1989, 115'",
26987,1989,231,Spektakle fabularne TV,Panna Radosna,,,,,,"Reż. Andrzej Zakrzewski. I, 6 V 1989, 79'. Prem. 1970",
26988,1989,231,Spektakle fabularne TV,Tristan 1946,,,,,,"Adapt. i reż.: Janusz Majewski. I, 7 I 1989, 75'. Prem. 1971",
26989,1989,231,Spektakle fabularne TV,Korupcja,,,,,,"Adapt. Irena Strzemińska. Reż. Ryszard Ber. I, 11 III 1989, 104'. Prem. 1981",
26990,1989,231,Spektakle fabularne TV,Pokój na godziny,,,,,,"Tł. Jan Kalka. Reż. Aleksander Bardini. I, 22 V 1989, 88'",
26991,1989,231,Spektakle fabularne TV,Jacuś,,,,,,"Reż. Janusz Bukowski. I, 21 IV 1989, 77'",
26992,1989,231,Spektakle fabularne TV,Bezgrzeszne lata,,,,,,"Adapt. i reż.: Włodzimierz Pawlak. I, 4 VI, 59'",
26993,1989,231,Spektakle fabularne TV,Duet,,,,,,"Adapt. Zdzisław Skowroński. Reż. Jerzy Antczak. I, 21 I 1989, 90'. Prem. 1966",
26994,1989,231,Spektakle fabularne TV,Skrzydlaty chłopiec,,,,,,"Cz. 1-2. Adapt. i reż. J. Skotnicki. I, 12 II 1989, 40'; 19 II 1989, 41'. Prem. 1985",
26995,1989,231,Spektakle fabularne TV,Mechaniczna Magdalena,,,,,,"Cz. 1-2. Reż. aut. I, 26 III 1989, 55'; 27 III 1989, 60'; [powtórna emisja:] 10 XII 1989; 17 XII 1989",
26996,1989,231,Spektakle fabularne TV,Dzwony,,,,,,"Tł. Jerzy Koenig. Reż. Barbara Sałacka. I, 5 V 1989, 104'",
26997,1989,231,Spektakle fabularne TV,Umieranie wieku,,,,,,"Wybór poezji. Tł. Stanisław Barańczak, Maria Leśniewska, Włodzimierz Słobodnik, Tadeusz Nyczek, Seweryn Pollak. Adapt. i reż.: Krzysztof Orzechowski. II, 25 V 1989, 43'",
26998,1989,231,Spektakle fabularne TV,Czarodziejska góra,,,,,,"Tł. Jan Łukowski. Adapt. pt. ""Wielki Peeperkorn"" i reż.: Tomasz Zygadło. I, 17 IV 1989, 107'",
26999,1989,231,Spektakle fabularne TV,Lotta w Weimarze,,,,,,"Tł. Feliks Konopka. Adapt. pt. ""Lotta"": Jerzy Maciej Siatkiewicz, Maciej Wojtyszko. Reż. Maciej Wojtyszko. I, 30 XII 1989, 91'. Prem. 1985",
27000,1989,231,Spektakle fabularne TV,Kolabo-song,,,,,,"Tł. Ziemowit Fedecki. Reż. Grzegorz Warchoł. I, 28 VIII 1989, 89'. Prem. 1988",
27001,1989,231,Spektakle fabularne TV,Ostatni z Jagiellonów,,,,,,"Cz. 1-3. Reż. Laco Adamik. I, 20 II 1989, 75'; 27 II 1989, 55'; 6 III 1989, 89'",
27002,1989,231,Spektakle fabularne TV,"Dawno, dawno temu",,,,,,"Cz. 1-3. Reż. Stanisław Pieniak. I, 3 IX 1989, 58'. Prem. 1985",
27003,1989,231,Spektakle fabularne TV,Mówię do ciebie po latach milczenia,,,,,,"Sc. na podst. poezji Czesława Miłosza: Zofia Śliwowa. Reż. Stanisłąw Zajączkowski. I, 1 XI 1989, 60'. Prem. 1981",
27004,1989,231,Spektakle fabularne TV,Kontrakt,,,,,,"Reż. Kazimierz Dejmek. I, 3 IV 1989, 84'",
27005,1989,231,Spektakle fabularne TV,Policja,,,,,,"Reż. Janusz Kijowski. I, 2 I 1989, 76'",
27006,1989,231,Spektakle fabularne TV,"Drzwi muszą być albo otwarte, albo zamknięte",,,,,,"Tł. Jerzy Lisowski. Reż. Michał Kwieciński. I, 15 X 1989, 38'",
27007,1989,231,Spektakle fabularne TV,Na obcej ziemi boję się umierać...,,,,,,"Wybór wierszy poetów: Stanisław Baliński, Stanisław Barańczak, Zofia Bohdanowiczowa, Ryszard Kiersnowski, Józef Łobodowski, Kazimierz Sowiński, Kazimierz Wierzyński. Oprac. Halina Dębicka, Justyna Ziółkowska. I, 1 XI 1989, 21'",
27008,1989,231,Spektakle fabularne TV,Dzienniki,,,,,,"Adapt. pt. ""O tożsamości twórcy"": Katarzyna Merta. Reż. Jacek M. Hohensee. I, 2 IX 1989, 48'. Prem. 1983",
27009,1989,231,Spektakle fabularne TV,Pakamera,,,,,,"Reż. Jerzy Matula. I, 3 XII 1989, 70'",
27010,1989,231,Spektakle fabularne TV,Gorszące sceny w ciemnej windzie,,,,,,"Reż. Jakub Ruciński. I, 26 II 1989, 37'",
27011,1989,231,Spektakle fabularne TV,Gdzie diabeł nie może,,,,,,"Adapt. i reż.: Janusz Kidawa. I, 15 VIII 1989, 87'",
27012,1989,231,Spektakle fabularne TV,Cyganeria Warszawska,,,,,,"Reż. Krzysztof Rościszewski. I, 4 IX 1989, 122'",
27013,1989,231,Spektakle fabularne TV,Małżeństwo Marii Kowalskiej,,,,,,"Reż. Piotr Cieślak. I, 25 IX 1989, 90'",
27014,1989,231,Spektakle fabularne TV,Helenka,,,,,,"Reż. Tadeusz Ryłko. I, 21 V 1989, 52'. Prem. 1986",
27015,1989,231,Spektakle fabularne TV,Zaczarowana jagoda,,,,,,"Cz. 1-2. Adapt. pt. ""O ptaszku, który las zadziwił"": Andrzej Opala. Reż. Grzegorz Styła. I, 7 V 1989, 29'; 14 V 1989, 41'",
27016,1989,231,Spektakle fabularne TV,"Cześć Małpko, czyli afrykańska przygoda",,,,,,"Tł. Arkadiusz Szaraniec. Reż. Tomasz Lengren. I, 8 I 1989, 53'",
27017,1989,231,Spektakle fabularne TV,[Trzydzieści osiem] 38 papug,,,,,,"Tł. Arkadiusz Szaraniec. Reż. Tomasz Lengren. I, 15 I 1989, 51'",
27018,1989,231,Spektakle fabularne TV,Baśń o pięknej Pulcheryji,,,,,,"Reż. Zbigniew Poprawski. I, 6 II 1989, 51'. Prem. 1983",
27019,1989,231,Spektakle fabularne TV,Pan Bóg się uśmiechnął,,,,,,"Wybór wierszy poetów: Krzysztof Kamil Baczyński, Andrezj Krzycki, Jerzy Liebert, Tadeusz Różewicz. Oprac. Aleksandra Czarnecka. Reż. Dariusz Pawelec. II, 23 XII 1989, 20'",
27020,1989,231,Spektakle fabularne TV,Słoń i kwiat,,,,,,"Tł. Piotr Sommer. Reż. Stanisław Pieniak. I, 1 X 1989, 41'. Powt. z 1984",
27021,1989,231,Spektakle fabularne TV,Egreta,,,,,,"Wybór poezji. Reż. Mariusz Malinowski. II, 4 II 1989, 15'; [powtórna emisja:] 25 II 1989",
27022,1989,231,Spektakle fabularne TV,Kopciuszek,,,,,,"Adapt. Hanna Januszewska. Reż. Anette Olssen, Jerzy Sztwiertnia. I, 29 I 1989, 40'. Prem. 1985",
27023,1989,231,Spektakle fabularne TV,Nasz skład,,,,,,"Tł. Ziemowit Fedecki. Adapt. i reż.: Jan Buchwald. II, 5 X 1989, 75'",
27024,1989,231,Spektakle fabularne TV,Żywa maska,,,,,,"Tł. Leon Chrzanowski. Reż. Maciej Prus. I, 5 VI 1989, 101'",
27025,1989,231,Spektakle fabularne TV,Gwiezdna droga,,,,,,"Tł. Danuta Bieńkowska. Reż. Andrzej Maj. I, 5 XI 1989, 51'",
27026,1989,231,Spektakle fabularne TV,Parady,,,,,,"Tł. Józef Modrzewski. Reż. Krzysztof Zaleski. I, 1 V 1989, 55'. Prem. 1978",
27027,1989,231,Spektakle fabularne TV,Malutka czarownica,,,,,,"Tł. Hanna Ożogowska, Andrzej Ożogowski. Reż. Irena Dragan. I, 25 VI 1989, 44'",
27030,1989,231,Spektakle fabularne TV,Emancypantki,,,,,,"Adapt. i reż.: Adam Hanuszkiewicz. Teksty piosenek Agnieszka Osiecka. I, 14 I 1989, 101'. Prem. 1975",
27029,1989,231,Spektakle fabularne TV,Pan inspektor przyszedł,,,,,,"Tł. i reż. Konrad Szołajski. I, 29 V 1989, 64'",
27031,1989,231,Spektakle fabularne TV,Listy,,,,,,"Wybór. Adapt. Ryszard Bigosiński, Krzysztof Bukowski. Reż. Krzysztof Bukowski. II, 24 III 1989, 36'",
27032,1989,231,Spektakle fabularne TV,Opatrzności boskiej dzieło,,,,,,"Reż. Tomasz Jaworski. I, 12 III 1989, 52'. [Przeniesienie z Teatru Lalki i Aktora im. H.Ch. Andersena w Lublinie]",
27076,1989,231,Spektakle fabularne TV,"Ostatnie lato, albo pierwsza pieczęć",,,,,,"Reż. Mikołaj Grabowski. I, 20 III 1989, 73'",
27077,1989,231,Spektakle fabularne TV,Ponad śnieg bielszym się stanę,,,,,,"Reż. Krzysztof Babicki. I, 30 X 1989, 71'",
27078,1989,231,Spektakle fabularne TV,Para za parą,,,,,,"Reż. Andrzej Zakrzewski. I, 19 VI 1989, 60'",
27034,1989,231,Spektakle fabularne TV,Kłopoty z jubilatem,,,,,,"Tł. Grażyna Miłosz, Andrzej Miłosz. Reż. Tomasz Kostuch. I, 6 I 1989, 58'",
27035,1989,231,Spektakle fabularne TV,Wilki w nocy,,,,,,"Reż. Andrzej Łapicki. I, 9 I 1989, 105'. [Przeniesienie z Teatru Polskiego w Warszawie]",
27036,1989,231,Spektakle fabularne TV,Tolerancja,,,,,,"Adapt. Bohdan Majda. Reż. Tadeusz Minc. I, 4 II 1989, 45'. Prem. 1971",
27037,1989,231,Spektakle fabularne TV,Pensjonat Paryż,,,,,,"Adapt. i reż.: Izabella Cywińska. II, 23 II 1989, 45'",
27038,1989,231,Spektakle fabularne TV,Dzieci Arbatu,,,,,,"Tł. Gracjanna Miller-Zielińska. Adapt. Siergiej Kokowkin. Reż. Kazimierz Kutz. I, 9 X 1989, 131'",
27039,1989,231,Spektakle fabularne TV,Pamiątki Soplicy,,,,,,"Adapt. i reż. Mikołaj Grabowski. I, 23 XII 1989, 121'. Prem. 1987",
27040,1989,231,Spektakle fabularne TV,Szczególny dzień,,,,,,"Tł. Maria Bardini. Adapt. Gigliola Fantoni, Ruggero Maccari. Reż. Grzegorz Warchoł. I, 20 XI 1989, 68'",
27041,1989,231,Spektakle fabularne TV,Scenariusz dla trzech aktorów,,,,,,"Reż. Mikołaj Grabowski. I, 21 VIII 1989, 84'. Prem. 1988",
27042,1989,231,Spektakle fabularne TV,Wallenstein,,,,,,"Tł. Jacek Buras, Edward. Csato, Zbigniew Krawczykowski. Reż. Krzysztof Babicki. I, 13 XI 1989, 169' [emisja w 2 cz.]",
27043,1989,231,Spektakle fabularne TV,Misterium wielkanocne,,,,,,"Reż. Jan Skotnicki. I, 24 III 1989, 83'",
27044,1989,231,Spektakle fabularne TV,Zwariowane królestwo,,,,,,"Adapt. M. Maruszewski. Reż. Tadeusz Kwinta. I, 18 VI 1989, 79'",
27045,1989,231,Spektakle fabularne TV,Anatol,,,,,,"Tł. Maria Kurecka. Reż. Bodgan Hussakowski. I, 4 XII 1989, 112'",
27046,1989,231,Spektakle fabularne TV,Makbet,,,,,,"Tł. Jerzy Stanisław Sito. Reż. Krzysztof Nazar. I, VIII 1989, 143'. Prem. 1988",
27047,1989,231,Spektakle fabularne TV,Ryszard III,,,,,,"Tł. Roman Brandstaetter. Reż. Feliks Falk. I, 11 XII 1989, 157'",
27049,1989,231,Spektakle fabularne TV,Dary Wiatru Północnego,,,,,,"Cz. 1-2. Adapt. Barbara Biel. Reż. Bohdan Radkowski. I, 19 XI 1989, 50'; 26 XI, 1989 38'. Prem. 1986",
27050,1989,231,Spektakle fabularne TV,Śmierć Belli,,,,,,"Tł. Wanda Wąsowska. Adapt. pt. "" Bella"" i reż.: Tomasz Zygadło. I, 4 III 1989, 110'. Prem. 1980",
27051,1989,231,Spektakle fabularne TV,Msza wędrującego,,,,,,"Sc. i reż. Krzysztof Bukowski. II, 1 XI 1989, 42'. [Przeniesienie z Teatru na Wyspie w Wwie]",
27052,1989,231,Spektakle fabularne TV,Dr Jekyll i Mr Hyde,,,,,,"Tł. Maria Wisłowska. Adapt. i reż.: Jerzy Antczak. I, 24 VI 1989, 72'. Prem. 1964",
27053,1989,231,Spektakle fabularne TV,Historia porzuconej lalki,,,,,,"Reż. Barbara Borys-Damięcka. I, 19 III 1989, 61'",
27054,1989,231,Spektakle fabularne TV,Taniec śmierci,,,,,,"Tł. Zygmunt Łanowski. Reż. Wojciech Szulczyński. I, 26 VI 1989, 116'",
27055,1989,231,Spektakle fabularne TV,Śpiewać ze szczęścia,,,,,,"Reż. Stefan Szlachtycz. I, 5 II 1989, 24'",
27056,1989,231,Spektakle fabularne TV,Włóczykij,,,,,,"Reż. aut. I, 8 X 1989, 74'",
27057,1989,231,Spektakle fabularne TV,Pierścień i róża,,,,,,"Reż. Janusz Ryl-Krystianowski. I, 11 VI 1989, 56'",
27058,1989,231,Spektakle fabularne TV,To i owo o zwierzętach,,,,,,"Wybór tekstów aut.: Wanda Chotomska, Konstanty Ildefons Gałczyński, Joanna Kulmowa i in. Oprac. Elżbieta Zaleska. Reż. Barbara Borys-Damięcka. I, 9 II 1989, 38'. Prem. 1986",
27059,1989,231,Spektakle fabularne TV,Rudy Dżill i jego pies,,,,,,"Cz. 1-3. Tł. Maria Skibniewska. Adapt. pt. "" Pogromca smoków"". Reż. Krzysztof Grabowski. I, 2 IV 1989, 47'; 9 IV 1989, 44'; 16 IV 1989, 38'. Prem. 1985",
27060,1989,231,Spektakle fabularne TV,Historia z metrampażem,,,,,,"Tł. Grażyna Strumiłło-Miłosz. Tł. piosenek: Wiktor Woroszylski. Reż. Andrzej Rozhin. I, 16 VI 1989, 60'",
27061,1989,231,Spektakle fabularne TV,Milczenie morza,,,,,,"Tł. Wacław Rogowicz. Adapt. i reż.: Jan Bratkowski. II, 23 III 1989, 53'; [powtórna emisja:] 28 X 1989",
27062,1989,231,Spektakle fabularne TV,Bracia syjamscy,,,,,,"Tł. Emilia Witwicka. Adapt. Zofia Szczygielska. Reż. Zygmunt Huebner. I, 28 I 1989, 46'. Prem. 1969",
27063,1989,231,Spektakle fabularne TV,Monte Casino,,,,,,"Adapt. i reż.: Jan Maciejowski. I, 14 X 1989, 97'. Prem. 1984",
27064,1989,231,Spektakle fabularne TV,Dzikie konie,,,,,,"Reż. Tadeusz Worontkiewicz. I, 22 I 1989, 70'",
27065,1989,231,Spektakle fabularne TV,Przebudzenie wiosny,,,,,,"Tł. Małgorzata Bissinger, Krzysztof Zaleski. Reż. Piotr Cieślak. I, 13 III 1989, 103'",
27066,1989,231,Spektakle fabularne TV,Jakobowski i pułkownik,,,,,,"Tł. i adapt. Antoni Marianowicz. Reż. Edward Dziewoński. I, 8 V 1989, 76'",
27067,1989,231,Spektakle fabularne TV,Mój piękny dzień urodzin,,,,,,"Wybór poezji. Adapt. i reż.: Andrzej Brzozowski. I, 29 IV 1989, 59'. Prem. 1978",
27068,1989,231,Spektakle fabularne TV,Wyzwolenie,,,,,,"Reż. Konrad Swinarski. I, 16 I 1989, 142'. Prem. 1980. [Przeniesienie ze Starego Teatru w Kr.]",
27069,1989,231,Spektakle fabularne TV,Kontakt,,,,,,"Adapt. i reż.: Maciej Leszczyński. I, 30 IV 1989, 40'",
27070,1989,231,Spektakle fabularne TV,Dookoła stołu,,,,,,"Reż. Barbara Borys-Damięcka. I, 4 II 1989, 23'. Prem. 1984",
27071,1989,231,Spektakle fabularne TV,Palcem po mapie,,,,,,"Reż. Barbara Borys-Damięcka. I, 12 XI 1989, 41'",
27072,1989,231,Spektakle fabularne TV,Wyprzedaż bajek,,,,,,"Reż. Barbara Borys-Damięcka. I, 5 III 1989, 38'",
27073,1989,231,Spektakle fabularne TV,Krzyk w próżni świata,,,,,,"Adapt. Irena Bołtuć, Andrzej Hausbrandt. Reż. Tadeusz Jaworski. I, 22 IV 1989, 61'. Prem. 1967",
27074,1989,231,Spektakle fabularne TV,Miecz obosieczny,,,,,,"Reż. Tadeusz Malak. I, 15 V 1989, 108'",
27075,1989,231,Spektakle fabularne TV,"Narodziny i dzieje legendy, czyli rzecz o Panoramie Racławickiej",,,,,,"Adapt. i reż. Stefan Szlachtycz. I, 7 IV 1989, 116'",
84998,1990,231,Spektakle fabularne TV,Garbus,,,,,,"Reż. Michał Kwieciński. I, 15 X 1990, 115'",
84999,1990,231,Spektakle fabularne TV,Indyk,,,,,,"Reż. Maciej Wojtyszko. I, 5 III 1990, 90'",
85000,1990,231,Spektakle fabularne TV,Kontrakt,,,,,,"Reż. Kazimierz Dejmek. I, 13 VIII 1990, 90'",
85001,1990,231,Spektakle fabularne TV,Na pełnym morzu,,,,,,"Reż. Robert Gliński. II, 13 XII 1990, 50'",
85002,1990,231,Spektakle fabularne TV,Polowanie na lisa,,,,,,"Reż. Piotr Tomaszuk. II, 21 VI 1990, 65'",
85004,1990,231,Spektakle fabularne TV,Portret,,,,,,"Reż. Kazimierz Dejmek. I, 25 VI 1990, 115'; [powtórna emisja:] 10 IX 1990",
85005,1990,231,Spektakle fabularne TV,Vatzlav,,,,,,"Reż. Kazimierz Dejmek. I, 1 I 1990, 90'",
85006,1990,231,Spektakle fabularne TV,Zabawa,,,,,,"Reż. Irena Wollen. II, 13 IX 1990, 50'",
85007,1990,231,Spektakle fabularne TV,"Drzwi muszą być albo otwarte, albo zamknięte",,,,,,"Reż. Michał Kwieciński. I, 12 VIII 1990, 35'",
84991,1990,231,Spektakle fabularne TV,Pyłek w oku,,,,,,"Reż. Jerzy Wójcik. I, 10 III 1990, 75'",
84992,1990,231,Spektakle fabularne TV,Ofelia,,,,,,"Reż. aut. I, 25 III 1990, 90'",
84993,1990,231,Spektakle fabularne TV,Ofelia na wakacjach,,,,,,"Cz. 1-2. Reż. aut. I, 16 XII 1990, 40'; 23 XII 1990, 50'",
84994,1990,231,Spektakle fabularne TV,Wzlot,,,,,,"Wybór poezji. I, 10 VII 1990, 60'. [Spektakl Teatru Ósmego Dnia w Poznaniu zarejestrowany kamerą video w 1985]",
84995,1990,231,Spektakle fabularne TV,Przedziwna opowieść o Stazyjce i Placydzie,,,,,,"Adapt. Krystyna Wodnicka. Reż. Irena Sobierajska. I, 11 II 1990, 55'",
84996,1990,231,Spektakle fabularne TV,Czarowna noc,,,,,,"Reż. Irena Wollen. II, 17 V 1990, 60'",
84997,1990,231,Spektakle fabularne TV,Jakub,,,,,,"Adapt. August Grodzicki. Reż. Ludwik Rene. I, 3 II 1990, 80'",
45750,1989,231,Spektakle fabularne TV,Głupi Jakub. [Emisja 1988],,,,Reż. G. Kwieciński,,,
38733,1989,231,Spektakle fabularne TV,Tym razem żegnaj na zawsze. (O Marii Wisnowskiej),,,,,," Cz. 1: Aktorka, cz. 2: Proces. Reż. aut. I, 17 VII 1989, 124'. Prem. 1988",
38751,1989,231,Spektakle fabularne TV,Tajny więzień stanu,,,,,,"Reż. Bohdan Poręba. I, 27 XI 1989, 135'",
38756,1989,231,Spektakle fabularne TV,Kochane maleństwa,,,,,,Tł. Magdalena Samozwaniec. Adapt. i reż. Maciej Leszczyński. (W real.),
84981,1990,231,Spektakle fabularne TV,Bidul,,,,,,"Reż. Wiktor Skrzynecki. I, 17 VI 1990, 60'",
84983,1990,231,Spektakle fabularne TV,Minna von Barnhelm,,,,,,"Tł. Henryk Zymon-Dębicki. Reż. Andrzej Maj. I, 12 III 1990, 100'",
84985,1990,231,Spektakle fabularne TV,Wiejski Sherlock Holmes,,,,,,"Reż. Andrzej Zaorski. I, 3 III 1990, 80'",
84988,1990,231,Spektakle fabularne TV,Bestseller,,,,,,"Reż. Marek Gracz. I, 20 XI 1990, 95'",
84989,1990,231,Spektakle fabularne TV,Jej i sobie,,,,,,"Adapt. i reż. Andrzej Maj, Stanisław Lenartowicz. I, 1 V 1990, 50'",
84990,1990,231,Spektakle fabularne TV,Awantury i wybryki małej małpki Fiki-Miki,,,,,,"Cz. 1-2. Adapt. i reż. Jan Polewka. I, 18 II 1990, 40'; 25 II 1990, 30'",
84971,1990,231,Spektakle fabularne TV,Nigdy tu już nie powrócę,,,,,,"Reż. aut. II, 19 IV 1990, 80'",
84972,1990,231,Spektakle fabularne TV,Kwartet,,,,,,"Reż. Tomasz Zygadło. I, 23 VII 1990, 135'",
84973,1990,231,Spektakle fabularne TV,Latająca wyspa,,,,,,"Reż. Janusz Galewicz. I, 10 VI 1990, 40'",
84974,1990,231,Spektakle fabularne TV,Irydion,,,,,,"Reż. Jan Englert. I, 3 XII 1990, 130'",
84975,1990,231,Spektakle fabularne TV,Cztery wezwania z przyczyny św. Jerzego,,,,,,"Tł. Wiera Bieńkowska. Adapt. i reż. Piotr Mikucki. II, 3 V 1990, 65'",
84976,1990,231,Spektakle fabularne TV,Sammy,,,,,,"Tł. Małgorzata Semil. Reż. Zdzisław Wardejn. II, 9 VIII 1990, 70'",
84978,1990,231,Spektakle fabularne TV,Reformator,,,,,,"Tł.  Stanisław Edward Bury. Reż. Krzysztof Orzechowski. I, 19 III 1990, 135'",
84979,1990,231,Spektakle fabularne TV,Bałwan i róża,,,,,,"I, 30 XII 1990, 35'",
84980,1990,231,Spektakle fabularne TV,Kochane maleństwa,,,,,,"Cz. 1-3. Tł. Magdalena Samozwaniec. Adapt. i reż. Maciej Leszczyński. I, 16 IX 1990, 40'; 23 IX 1990, 45'; 30 IX 1990, 40'",
71200,1989,231,Spektakle fabularne TV,Żabusia,,,,,,[Emisja 1988],
71536,1989,231,Spektakle fabularne TV,Betlejem polskie,,,,,,[Emisja 1988],
88210,1990,231,Spektakle fabularne TV,Kolejka,,,,,,Reż. Piotr Cieślak. W real.,
88297,1990,231,Spektakle fabularne TV,Wyspa Króla Snu,,,,,,"Tł. Alina Lenczewska. Reż. Artur Barciś. I, 26 XII 1990, 75'",
85021,1990,231,Spektakle fabularne TV,Montserrat,,,,,,"Reż. Wojciech Adamczyk. I, 4 XI 1990, 90'",
84948,1990,231,Spektakle fabularne TV,W domu z powrotem,,,,,,"Adapt. i reż. Janusz Warmiński. I, 17 III 1990, 105'",
116845,1991,231,Spektakle fabularne TV,Jan Maciej Karol Wścieklica,,,,,,"Reż. Maciej Prus. I, 27 V 1991, 67'",
116849,1991,231,Spektakle fabularne TV,Epilog,,,,,,"(O Adamie Mickiewiczu). Reż. aut. I, 7 IV 1991, 95'",
84910,1990,231,Spektakle fabularne TV,Bóg,,,,,,"Tł. Antoni Libera. Reż. Wojciech Biedroń. II, 8 II 1990, 55'",
84911,1990,231,Spektakle fabularne TV,Dzikie łabędzie,,,,,,"Adapt. Kazimiera Jeżewska. Reż. Stanisław Zajączkowski. I, 25 XII 1990, 75'",
84912,1990,231,Spektakle fabularne TV,Ciemności kryją ziemię,,,,,,"Adapt. i reż. Izabella Cywińska. I, 25 IX 1990, 90'",
84913,1990,231,Spektakle fabularne TV,"Mały, rodzinny interes",,,,,,"Tł. Małgorzata Semil. Reż. Stanisław Mączyński. I, 22 X 1990, 110'",
84914,1990,231,Spektakle fabularne TV,Grube ryby,,,,,,"Reż. Bogusław Sochnacki. I, 21 X 1990, 70'",
84915,1990,231,Spektakle fabularne TV,Mirakle,,,,,,"Reż. Dobrosława Bałazy. II, 5 IV 1990, 90'",
84916,1990,231,Spektakle fabularne TV,Kolacja na cztery ręce,,,,,,"Reż. Kazimierz Kutz. I, 31 XII 1990, 95'",
84919,1990,231,Spektakle fabularne TV,Pan Damazy,,,,,,"Reż. Janusz Bukowski. I, 2 IX 1990, 70'",
84920,1990,231,Spektakle fabularne TV,"Broadway, mój Broadway",,,,,,"Reż. Tomasz Wiszniewski. I, 14 XII 1990, 60'",
84921,1990,231,Spektakle fabularne TV,Bilans,,,,,,"Reż. Ireneusz Kanicki. I, 24 III 1990, 70'",
84922,1990,231,Spektakle fabularne TV,Kto zabił Łucję Verane?,,,,,,"Reż. Marek Gracz. I, 7 X 1990, 65'",
84924,1990,231,Spektakle fabularne TV,Kapitan,,,,,,"Reż. Włodzimierz Pawlak. I, 11 III 1990, 40'",
84925,1990,231,Spektakle fabularne TV,Wieczernik,,,,,,"Reż. Andrzej Wajda. I, 14 IV 1990, 75'",
84926,1990,231,Spektakle fabularne TV,Księżniczka na ziarenku grochu,,,,,,"Reż. Andrzej Maj. I, 21 X 1990, 35'",
84927,1990,231,Spektakle fabularne TV,Koncert Świętego Owidiusza,,,,,,"Tł. Carlos Marrodan Casas. Reż. Piotr Mikucki. I, 15 I 1990, 120'",
84928,1990,231,Spektakle fabularne TV,Być jego żoną,,,,,,"Cz. 1-2. Reż. Stefan Szlachtycz. II, 23 XII 1990, 30'; 30 XII 1990, 30'",
84929,1990,231,Spektakle fabularne TV,Teatr cudów,,,,,,"Tł. Zofia Szleyen. Reż. Maciej Wojtyszko. II, 22 II 1990, 45'",
84930,1990,231,Spektakle fabularne TV,Gorący wiatr,,,,,,"Reż. Krzysztof Bukowski. I, 6 V 1990, 65'",
84933,1990,231,Spektakle fabularne TV,"Żegnaj, laleczko",,,,,,"Cz. 1-3. Reż. Laco Adamik. I, 2 VII 1990, 135' [emisja cz. 1-2]; 9 VII 1990, 90'",
84934,1990,231,Spektakle fabularne TV,Jubileusz. Oświadczyny,,,,,,"Adapt. pt. ""Teraz ja"". Reż. Maja Komorowska. II, 11 X 1990, 65'. [Spektakl studentów PWST w Warszawie]",
84936,1990,231,Spektakle fabularne TV,Bardzo dyplomatyczny obiad,,,,,,"Reż. Marek Nowicki. I, 16 XII 1990, 70'",
84937,1990,231,Spektakle fabularne TV,Zwycięstwo,,,,,,"Adapt. pt. ""Ja, Axel Heyst"". Tł. Aniela Zagórska. Reż. Andrzej Zakrzewski. I, 3 IX 1990, 80'",
84938,1990,231,Spektakle fabularne TV,Hipnoza,,,,,,"Reż. Anna Minkiewicz. I, 29 VII 1990, 70'",
84939,1990,231,Spektakle fabularne TV,Łucja z Pokucic,,,,,,"Reż. Krzysztof Kwinta. I, 6 XI 1990, 75'",
84940,1990,231,Spektakle fabularne TV,Cylinder,,,,,,"Reż. Tadeusz Junak. I, 21 I 1990, 60'",
