ZA_ZAPIS_ID,ZA_RO_ROK,ZA_DZ_DZIAL1_ID,DZ_NAZWA,ZA_TYTUL,ZA_TYTUL_CALOSCI,ZA_TE_TEATR_ID,TE_NAZWA,ZA_OPIS_WSPOLTWORCOW,ZA_NAZWA_ADAPT_DZIELA,ZA_OPIS_ADAPT_DZIELA,ZA_ADNOTACJE,tytul_clean,data_premiery,program_tv,emisje
435585,1999,231,Spektakle fabularne TV,"Opis obyczajów, czyli jak zwyczajnie wszędzie się mięsza złe do dobrego",,,,Reż. Mikołaj Grabowski,,"II, 24 X 1999, 105'",,"Opis obyczajów, czyli jak zwyczajnie wszędzie się mięsza złe do dobrego",,II,"[{'data': '24 X 1999', 'czas_min': 105}]"
435586,1999,231,Spektakle fabularne TV,Druga matka,,,,Reż. Izabella Cywińska,,"II, 7 XI 1999, 60'",,Druga matka,,II,"[{'data': '7 XI 1999', 'czas_min': 60}]"
435587,1999,231,Spektakle fabularne TV,Spotkanie nad morzem,,,,Reż. Tomasz Dettloff,,"II, 8 XI 1999, 45'",,Spotkanie nad morzem,,II,"[{'data': '8 XI 1999', 'czas_min': 45}]"
435588,1999,231,Spektakle fabularne TV,Balkis,,,,Reż. Barbara Borys-Damięcka,,"II, 15 XI 1999, 45'",,Balkis,,II,"[{'data': '15 XI 1999', 'czas_min': 45}]"
435589,1999,231,Spektakle fabularne TV,Bigda idzie!,,,,Reż. Andrzej Wajda,,"I, 29 XI 1999, 95'",,Bigda idzie!,,I,"[{'data': '29 XI 1999', 'czas_min': 95}]"
435590,1999,231,Spektakle fabularne TV,Wielki mag,,,,Reż. Ryszard Bugajski,,"II, 18 I 1999, 55'",,Wielki mag,,II,"[{'data': '18 I 1999', 'czas_min': 55}]"
435591,1999,231,Spektakle fabularne TV,Emilia Galotti,,,,Tł. Jacek Stanisław Buras. Reż. Krzysztof Babicki,,"I, 22 II 1999, 85'",,Emilia Galotti,,I,"[{'data': '22 II 1999', 'czas_min': 85}]"
435592,1999,231,Spektakle fabularne TV,Spór,,,,Tł. Bogumił Skoczyński. Reż. Marcin Ziębiński,,"II, 11 II 1999, 50'",,Spór,,II,"[{'data': '11 II 1999', 'czas_min': 50}]"
435593,1999,231,Spektakle fabularne TV,Hrabia,,,,Reż. Filip Bajon,,"I, 15 III 1999, 95'",,Hrabia,,I,"[{'data': '15 III 1999', 'czas_min': 95}]"
435594,1999,231,Spektakle fabularne TV,Próby,,,,Tł. Tadeusz Boy-Żeleński. Reż. Grzegorz Królikiewicz,,"II, 1 IV 1999, 90'",,Próby,,II,"[{'data': '1 IV 1999', 'czas_min': 90}]"
435595,1999,231,Spektakle fabularne TV,Jury,,,,Reż. Juliusz Machulski,,"I, 17 V 1999, 70'",,Jury,,I,"[{'data': '17 V 1999', 'czas_min': 70}]"
435596,1999,231,Spektakle fabularne TV,Wieczory i poranki,,,,Reż. Krzysztof Babicki,,"I, 5 VII 1999, 85'",,Wieczory i poranki,,I,"[{'data': '5 VII 1999', 'czas_min': 85}]"
435597,1999,231,Spektakle fabularne TV,Mieszczanin szlachcicem,,,,Tł. Tadeusz Boy-Żeleński. Reż. Jerzy Gruza,,"I, 11 X 1999, 70'",,Mieszczanin szlachcicem,,I,"[{'data': '11 X 1999', 'czas_min': 70}]"
435598,1999,231,Spektakle fabularne TV,Tango,,,,Reż. Maciej Englert,,"I, 25 X 1999, 110'",,Tango,,I,"[{'data': '25 X 1999', 'czas_min': 110}]"
435599,1999,231,Spektakle fabularne TV,Emigranci,,,,Reż. Kazimierz Kutz,,"II, 21 XI 1999, 125'",,Emigranci,,II,"[{'data': '21 XI 1999', 'czas_min': 125}]"
435600,1999,231,Spektakle fabularne TV,Dwustu służących i śnieg,,,,Tł. Joanna Godlewska. Reż. Krzysztof Lang,,"I, 6 XII 1999, 85'",,Dwustu służących i śnieg,,I,"[{'data': '6 XII 1999', 'czas_min': 85}]"
435601,1999,231,Spektakle fabularne TV,Usta Micka Jaggera,,,,Reż. Michał Kwieciński,,"II, 4 II 1999, 90'; [powtórna emisja:] 9 VIII 1999",,Usta Micka Jaggera,,II,"[{'data': '4 II 1999', 'czas_min': 90}, {'data': '9 VIII 1999', 'czas_min': None}]"
435602,1999,231,Spektakle fabularne TV,Niedobra miłość,,,,Reż. Andrzej Łapicki,,"I, 31 V 1999, 95'",,Niedobra miłość,,I,"[{'data': '31 V 1999', 'czas_min': 95}]"
435603,1999,231,Spektakle fabularne TV,Na warszawskiej Starówce,,,,Reż. Roland Rowiński,,"II, 21 VI 1999, 25'",,Na warszawskiej Starówce,,II,"[{'data': '21 VI 1999', 'czas_min': 25}]"
435604,1999,231,Spektakle fabularne TV,Niech no tylko zakwitną jabłonie,,,,Reż. Wojciech Kościelniak,,"I, 27 XII 1999, 85'",,Niech no tylko zakwitną jabłonie,,I,"[{'data': '27 XII 1999', 'czas_min': 85}]"
435605,1999,231,Spektakle fabularne TV,Wilki i owce,,,,Tł. Czesław Jastrzębiec-Kozłowski. Reż. Stanisław Zajączkowski,,"I, 24 VIII 1999, 95'",,Wilki i owce,,I,"[{'data': '24 VIII 1999', 'czas_min': 95}]"
435606,1999,231,Spektakle fabularne TV,Miłość i gniew,,,,"Tł. Wacława Komarnicka, Krystyna Tarnowska. Reż. Mariusz Benoit",,"I, 26 VII 1999, 100'",,Miłość i gniew,,I,"[{'data': '26 VII 1999', 'czas_min': 100}]"
435607,1999,231,Spektakle fabularne TV,Inne rozkosze,,,,Reż. Rudolf Zioło,,"II, 18 III 1999, 100'",,Inne rozkosze,,II,"[{'data': '18 III 1999', 'czas_min': 100}]"
435608,1999,231,Spektakle fabularne TV,Nóż w głowie Dino Baggio,,,,Reż. Marek Piwowski,,"II, 27 III 1999, 60'; [powtórna emisja:] 30 V 1999",,Nóż w głowie Dino Baggio,,II,"[{'data': '27 III 1999', 'czas_min': 60}, {'data': '30 V 1999', 'czas_min': None}]"
435609,1999,231,Spektakle fabularne TV,A jednak olimpiada w Zakopanem,,,,Reż. Marek Piwowski,," II, 20 VI 1999, 45'; [powtórna emisja:] 11 VIII 1999",,A jednak olimpiada w Zakopanem,,II,"[{'data': '20 VI 1999', 'czas_min': 45}, {'data': '11 VIII 1999', 'czas_min': None}]"
435610,1999,231,Spektakle fabularne TV,Monolog z lisiej jamy,,,,Reż. Jerzy Krysiak,,"II, 11 VII 1999, 55'",,Monolog z lisiej jamy,,II,"[{'data': '11 VII 1999', 'czas_min': 55}]"
435611,1999,231,Spektakle fabularne TV,Wszystko gra!,,,,Reż. Stanisław Jędryka,,"II, 13 IX 1999, 45'",,Wszystko gra!,,II,"[{'data': '13 IX 1999', 'czas_min': 45}]"
435612,1999,231,Spektakle fabularne TV,Wypadek,,,,Reż. Stanisław Jędryka,,"II, 13 XII 1999, 45'",,Wypadek,,II,"[{'data': '13 XII 1999', 'czas_min': 45}]"
435613,1999,231,Spektakle fabularne TV,Siostra,,,,Tł. Jerzy Macierakowski. Reż. Edward Dziewoński,,"II, 13 XII 1999, 45'",,Siostra,,II,"[{'data': '13 XII 1999', 'czas_min': 45}]"
435614,1999,231,Spektakle fabularne TV,Ciemno,,,,Reż. Janusz Majewski,,"I, 28 VI 1999, 65'",,Ciemno,,I,"[{'data': '28 VI 1999', 'czas_min': 65}]"
435615,1999,231,Spektakle fabularne TV,Czerwony Kapturek,,,,Tł. Irena Lewandowska. Reż. Krzysztof Babicki,,"II, 1 II 1999, 55'",,Czerwony Kapturek,,II,"[{'data': '1 II 1999', 'czas_min': 55}]"
435616,1999,231,Spektakle fabularne TV,Dwa teatry,,,,Reż. Gustaw Holoubek,,"I, 1 III 1999, 80'",,Dwa teatry,,I,"[{'data': '1 III 1999', 'czas_min': 80}]"
435617,1999,231,Spektakle fabularne TV,Podróż do Moskwy,,,,Reż. Maciej Englert,,"I, 6 IX 1999, 85'",,Podróż do Moskwy,,I,"[{'data': '6 IX 1999', 'czas_min': 85}]"
435618,1999,231,Spektakle fabularne TV,Chmura na sznurku,,,,Reż. Waldemar Śmigasiewicz,,"II, 14 VI 1999, 30'",,Chmura na sznurku,,II,"[{'data': '14 VI 1999', 'czas_min': 30}]"
435619,1999,231,Spektakle fabularne TV,Łukasz,,,,Reż. Stanisław Jędryka,,"II, 26 IV 1999, 60'",,Łukasz,,II,"[{'data': '26 IV 1999', 'czas_min': 60}]"
435620,1999,231,Spektakle fabularne TV,Małżowina,,,,Reż. Wojciech Smarzowski,,"II, 9 V 1990, 70'",,Małżowina,,II,"[{'data': '9 V 1990', 'czas_min': 70}]"
435632,1999,231,Spektakle fabularne TV,Zagubieni w Yonkers,,,,Reż. Ryszard Bugajski,,"I, 24 V 1999, 95'",,Zagubieni w Yonkers,,I,"[{'data': '24 V 1999', 'czas_min': 95}]"
435633,1999,231,Spektakle fabularne TV,Biały łabędź,,,,Tł. Maria Żurowska. Reż. Krzysztof Babicki,,"II, 7 VI 1999, 50'",,Biały łabędź,,II,"[{'data': '7 VI 1999', 'czas_min': 50}]"
435634,1999,231,Spektakle fabularne TV,Noce sióstr Bronte,,,,Tł. Danuta Żmij-Zielińska. Reż. Maciej Prus,,"II, 13 VI 1999, 50'",,Noce sióstr Bronte,,II,"[{'data': '13 VI 1999', 'czas_min': 50}]"
435635,1999,231,Spektakle fabularne TV,Shapiro,,,,Tł. Krystyna Krauze. Reż. Filip Zylber,,"II, 18 IV 1999, 75'",,Shapiro,,II,"[{'data': '18 IV 1999', 'czas_min': 75}]"
435636,1999,231,Spektakle fabularne TV,Miarka za miarkę,,,,Tł. Maciej Słomczyński. Reż. Tadeusz Bradecki,,"I, 13 IX 1999, 105'",,Miarka za miarkę,,I,"[{'data': '13 IX 1999', 'czas_min': 105}]"
435637,1999,231,Spektakle fabularne TV,"Na razie w porządku, mamo!",,,,Reż. Paweł Trzaska,,"II, 15 III 1999, 60'",,"Na razie w porządku, mamo!",,II,"[{'data': '15 III 1999', 'czas_min': 60}]"
435638,1999,231,Spektakle fabularne TV,O medyku Feliksie,,,,Reż. Piotr Tomaszuk,,"II, 22 III 1999, 60'",,O medyku Feliksie,,II,"[{'data': '22 III 1999', 'czas_min': 60}]"
435639,1999,231,Spektakle fabularne TV,Płaszcz,,,,Tł. Julian Tuwim. Reż. Andrzej Domalik,,"I, 26 IV 1999, 95'",,Płaszcz,,I,"[{'data': '26 IV 1999', 'czas_min': 95}]"
435640,1999,231,Spektakle fabularne TV,Biuro rzeczy znalezionych,,,,Reż. Urszula Urbaniak,,"II, 6 VI 1999, 30'",,Biuro rzeczy znalezionych,,II,"[{'data': '6 VI 1999', 'czas_min': 30}]"
435641,1999,231,Spektakle fabularne TV,Mateczka,,,,Reż. Stanisław Różewicz,,"I, 7 VI 1999, 95'",,Mateczka,,I,"[{'data': '7 VI 1999', 'czas_min': 95}]"
435644,1999,231,Spektakle fabularne TV,Cisza,,,,Reż. Paweł Trzaska,,"II, 18 X 1999, 55'",,Cisza,,II,"[{'data': '18 X 1999', 'czas_min': 55}]"
435645,1999,231,Spektakle fabularne TV,Bambuko,,,,Reż. Agnieszka Glińska,,"II, 8 II 1999, 55'",,Bambuko,,II,"[{'data': '8 II 1999', 'czas_min': 55}]"
435648,1999,231,Spektakle fabularne TV,Cesarska miłość,,,,Reż. Leszek Wosiewicz,,"II, 25 II 1999, 80'",,Cesarska miłość,,II,"[{'data': '25 II 1999', 'czas_min': 80}]"
435649,1999,231,Spektakle fabularne TV,Swoja,,,,Reż. Mikołaj Haremski,,"II, 29 III 1999, 40'",,Swoja,,II,"[{'data': '29 III 1999', 'czas_min': 40}]"
435650,1999,231,Spektakle fabularne TV,Julia,,,,Reż. Krystian Lupa,,"II, 16 V 1996, 125'",,Julia,,II,"[{'data': '16 V 1996', 'czas_min': 125}]"
435651,1999,231,Spektakle fabularne TV,Intruz,,,,Reż. Łukasz Wylężałek,,"II, 1 VIII 1999, 80'",,Intruz,,II,"[{'data': '1 VIII 1999', 'czas_min': 80}]"
435652,1999,231,Spektakle fabularne TV,Bzik tropikalny,,,,Reż. [Grzegorz Jarzyna] Grzegorz Horst d'Albertis,,"II, 5 IX 1999, 55'",,Bzik tropikalny,,II,"[{'data': '5 IX 1999', 'czas_min': 55}]"
435653,1999,231,Spektakle fabularne TV,Matka,,,,Reż. Jerzy Jarocki,,"II, 12 IX 1999, 90'",,Matka,,II,"[{'data': '12 IX 1999', 'czas_min': 90}]"
435654,1999,231,Spektakle fabularne TV,Wybór,,,,Reż. Jerzy Stuhr,,"I, 4 X 1999, 70'",,Wybór,,I,"[{'data': '4 X 1999', 'czas_min': 70}]"
435655,1999,231,Spektakle fabularne TV,Top dogs,,,,Tł. Jerzy Koenig. Reż. Filip Zylber,,"II, 12 XII 1999, 75'",,Top dogs,,II,"[{'data': '12 XII 1999', 'czas_min': 75}]"
435656,1999,231,Spektakle fabularne TV,Jak to w szkole,,,,Reż. Barbara Borys-Damięcka,,"II, 13 II 1999, 60'",,Jak to w szkole,,II,"[{'data': '13 II 1999', 'czas_min': 60}]"
435657,1999,231,Spektakle fabularne TV,Przed premierą,,,,Reż. Adam Hanuszkiewicz,,"I, 5 VIII 1999, 60'",,Przed premierą,,I,"[{'data': '5 VIII 1999', 'czas_min': 60}]"
435658,1999,231,Spektakle fabularne TV,Moralność pani Dulskiej,,,,Reż. Tomasz Zygadło,,"I, 20 XII 1999, 60'",,Moralność pani Dulskiej,,I,"[{'data': '20 XII 1999', 'czas_min': 60}]"
435659,1999,231,Spektakle fabularne TV,Niecierpliwość zmysłów,,,,Adapt. i reż. Romuald Szejd,,"Adapt. utworów: Claude de Crebillon: Noc i chwila, Jules Renard: Gry małżeńskie. II, 25 VII 1999, 75",,Niecierpliwość zmysłów,,II,"[{'data': '25 VII 1999', 'czas_min': None}]"
435660,1999,231,Spektakle fabularne TV,Dookoła stołu,,,,Reż. Barbara Borys-Damięcka,,"Adapt. wierszy dla dzieci autorów: Jan Brzechwa, Wanda Chotomska, Ludwik Jerzy Kern, Joanna Kulmowa, Julian Tuwim. II, 29 XI 1999, 25'",,Dookoła stołu,,II,"[{'data': '29 XI 1999', 'czas_min': 25}]"
435663,1999,231,Spektakle fabularne TV,Fizjologia małżeństwa,,,,Reż. Krystyna Janda,,"Cz. 1-13. II, 19, 26 IX, 10, 17, 24, 31 X, 7, 14, 21 XI, 12, 19 XII 1999 [każda cz. ok. 15']",,Fizjologia małżeństwa,,II,"[{'data': '19 XII 1999', 'czas_min': 15}]"
435665,1999,231,Spektakle fabularne TV,Moskwa-Pietuszki,,,,Reż. Zygmunt Duczyński. [Monodram w wykonaniu Jacka Zawadzkiego],,"II, 13 I 1999, 70'",,Moskwa-Pietuszki,,II,"[{'data': '13 I 1999', 'czas_min': 70}]"
435667,2000,231,Spektakle fabularne TV,Dziadek do orzechów,,,,Reż. Zbigniew Mich,,"II, 3 I 2000, 40'",,Dziadek do orzechów,,II,"[{'data': '3 I 2000', 'czas_min': 40}]"
435670,2000,231,Spektakle fabularne TV,Od czasu do czasu,,,,Tł. Małgorzata Semil. Reż. Juliusz Machulski,,"I, 3 I 2000, 95'",,Od czasu do czasu,,I,"[{'data': '3 I 2000', 'czas_min': 95}]"
435672,2000,231,Spektakle fabularne TV,Fizjologia małżeństwa,,,,Tł. Tadeusz Boy-Żeleński. Reż. Krystyna Janda,,"Cz. 14-23. II, 2, 16, 23 I; 6, 13, 20 II, 5, 12, 26 III, 2, 9 IV 2000, [każda cz. ok. 15'; cd. z 1999]",,Fizjologia małżeństwa,,II,"[{'data': '9 IV 2000', 'czas_min': 15}]"
435675,2000,231,Spektakle fabularne TV,Czwarty poziom,,,,Reż. Tadeusz Kijański,,"II, 2 I 2000, 90'",,Czwarty poziom,,II,"[{'data': '2 I 2000', 'czas_min': 90}]"
435677,2000,231,Spektakle fabularne TV,Era Wodnika,,,,,,"I, 1 I 2000, 60'",,Era Wodnika,,I,"[{'data': '1 I 2000', 'czas_min': 60}]"
435680,1999,231,Spektakle fabularne TV,Kabaret Olgi Lipińskiej,,,,,,"I, 1 I, 26 II, 24 IV, 10 VII, 9 X, 4 XII 1999 [każda cz. ok. 50']",,Kabaret Olgi Lipińskiej,,I,"[{'data': '4 XII 1999', 'czas_min': 50}]"
565913,1999,231,Spektakle fabularne TV,Pies ogrodnika,,,,Reż. Jacek Gąsiorowski,,"I, 12 IV 1999, 75'",,Pies ogrodnika,,I,"[{'data': '12 IV 1999', 'czas_min': 75}]"
575710,1999,231,Spektakle fabularne TV,Strach na strychu,,,,Reż. Sławomir Kryński,,"II, 18 I 1999",,Strach na strychu,,II,"[{'data': '18 I 1999', 'czas_min': None}]"
612816,2000,231,Spektakle fabularne TV,E.E.,,,,Reż. Maria Zmarz-Koczanowicz,,"Progr. I, 10 I 2000, 80'",,E.E.,,I,"[{'data': '10 I 2000', 'czas_min': 80}]"
612819,2000,231,Spektakle fabularne TV,Dalej niż na wakacje,,,,Reż. Piotr Trzaskalski,,"Progr. II, 10 I 2000, 35'",,Dalej niż na wakacje,,II,"[{'data': '10 I 2000', 'czas_min': 35}]"
612834,2000,231,Spektakle fabularne TV,"Miłość, to takie proste",,,,Tł. Halina Thylwe. Reż. Małgorzata Kopernik,,"Progr. II, 16 I 2000, 60'",,"Miłość, to takie proste",,II,"[{'data': '16 I 2000', 'czas_min': 60}]"
612836,2000,231,Spektakle fabularne TV,Cyrograf,,,,Reż. Janusz Zaorski,,"Progr. I, 17 I 2000, 65""",,Cyrograf,,I,"[{'data': '17 I 2000', 'czas_min': None}]"
612837,2000,231,Spektakle fabularne TV,Kornelia,,,,Tł. Krystyna Bartmińska. Reż. Michał Kwieciński,,"Cz. 1-2 . II, 17, 24 I 2000 [każda cz. 50']",,Kornelia,,II,"[{'data': '24 I 2000', 'czas_min': 50}]"
612842,2000,231,Spektakle fabularne TV,Stara kobieta wysiaduje,,,,Reż. Filip Bajon,,"Progr. II, 23 I 2000, 70'",,Stara kobieta wysiaduje,,II,"[{'data': '23 I 2000', 'czas_min': 70}]"
612843,2000,231,Spektakle fabularne TV,Woyzeck,,,,Tł. Jerzy Liebert. Reż. Laco Adamik,,"Progr. I, 24 I 2000, 70'",,Woyzeck,,I,"[{'data': '24 I 2000', 'czas_min': 70}]"
612844,2000,231,Spektakle fabularne TV,Przedstawienie Hamleta we wsi Głucha Dolna,,,,Tł. Stanisław Kaszyński. Reż. Olga Lipińska,,"Progr. I, 31 I 2000, 115'",,Przedstawienie Hamleta we wsi Głucha Dolna,,I,"[{'data': '31 I 2000', 'czas_min': 115}]"
612848,2000,231,Spektakle fabularne TV,Dziecko,,,,Tł. Halina Thylwe. Adapt. i reż. Mariusz Front,,"Progr. II, 6 II 2000, 65'",,Dziecko,,II,"[{'data': '6 II 2000', 'czas_min': 65}]"
612900,2000,231,Spektakle fabularne TV,Piękny widok,,,,Reż. Janusz Kijowski,,"Progr. I, 7 II 2000, 90'",,Piękny widok,,I,"[{'data': '7 II 2000', 'czas_min': 90}]"
612902,2000,231,Spektakle fabularne TV,Przylądek czterech wiatrów,,,,Reż. Agnieszka Glińska,,"Progr. II, 7 II 2000, 40'",,Przylądek czterech wiatrów,,II,"[{'data': '7 II 2000', 'czas_min': 40}]"
612905,2000,231,Spektakle fabularne TV,Stół,,,,Adapt. i reż. Piotr Malaruk,,"Wg. ""Opowiadań na czas przeprowadzki"". Progr. II, 13 II 2000, 60'",,Stół,,II,"[{'data': '13 II 2000', 'czas_min': 60}]"
612908,2000,231,Spektakle fabularne TV,"Temida jest kobietą, czyli historie zapożyczone od Guy de Maupassanta",,,,Reż. Tomasz Wiśniewski,,"Progr. I, 14 II 2000, 70'",,"Temida jest kobietą, czyli historie zapożyczone od Guy de Maupassanta",,I,"[{'data': '14 II 2000', 'czas_min': 70}]"
612910,2000,231,Spektakle fabularne TV,Noga dla Józefa,,,,Reż. Michał Rosa,,"Progr. II, 14 II 2000, 35'",,Noga dla Józefa,,II,"[{'data': '14 II 2000', 'czas_min': 35}]"
612911,2000,231,Spektakle fabularne TV,Monolog o śmierci,,,,Reż. Jakub Skoczeń,,"Progr. II, 20 II 2000, 45'",,Monolog o śmierci,,II,"[{'data': '20 II 2000', 'czas_min': 45}]"
612913,2000,231,Spektakle fabularne TV,Żywot Łazika z Tormesu,,,,Tł. Maurycy Mann. Reż. Piotr Trzaskalski,,"Wg anonimowej hiszpańskiej powieści łotrzykowskiej z XVI w. Progr. I, 21 II 2000, 90'",,Żywot Łazika z Tormesu,,I,"[{'data': '21 II 2000', 'czas_min': 90}]"
612914,2000,231,Spektakle fabularne TV,Kabaret Olgi Lipińskiej,,,,,,"Progr. I, 26 II, 3 III, 29 IV, 17 VI, 27 X, 24 XI 2000 [każda cz. ok. 40']",,Kabaret Olgi Lipińskiej,,I,"[{'data': '24 XI 2000', 'czas_min': 40}]"
612915,2000,231,Spektakle fabularne TV,Kłopoty to moja specjalność,,,,Tł. Michał Ronikier. Reż. Marek Piwowski,,"Progr. I, 28 II 2000, 80'",,Kłopoty to moja specjalność,,I,"[{'data': '28 II 2000', 'czas_min': 80}]"
612917,2000,231,Spektakle fabularne TV,Wojna kreskówek,,,,Reż. Jarosław Żamojda,,"Progr. II, 28 II 2000, 55'",,Wojna kreskówek,,II,"[{'data': '28 II 2000', 'czas_min': 55}]"
612919,2000,231,Spektakle fabularne TV,Edith i Marlene,,,,"Tł. Halina Rutkowska, Andrzej Rutkowski. Reż. Marta Meszaros",,"Progr. II, 28 II 2000, 55'",,Edith i Marlene,,II,"[{'data': '28 II 2000', 'czas_min': 55}]"
612920,2000,231,Spektakle fabularne TV,Prześwit,,,,Tł. Małgorzata Semil. Reż. Maria Zmarz-Koczanowicz,,"Progr. I, 6 III 2000, 75'",,Prześwit,,I,"[{'data': '6 III 2000', 'czas_min': 75}]"
612921,2000,231,Spektakle fabularne TV,Serce dzwonu,,,,Reż. Piotr Trzaskalski,,"Progr. II, 6 III 2000, 45'",,Serce dzwonu,,II,"[{'data': '6 III 2000', 'czas_min': 45}]"
612923,2000,231,Spektakle fabularne TV,Łamigłówka,,,,Reż. Łukasz Wylężałek,,"Progr. II, 12 III 2000, 60'",,Łamigłówka,,II,"[{'data': '12 III 2000', 'czas_min': 60}]"
612929,2000,231,Spektakle fabularne TV,Ich czworo,,,,Reż. Tomasz Zygadło,,"Progr. I, 13 III 2000, 85'",,Ich czworo,,I,"[{'data': '13 III 2000', 'czas_min': 85}]"
612931,2000,231,Spektakle fabularne TV,W Nieparyżu i gdzie indziej,,,,Reż. Zbigniew Zapasiewicz,,"Progr. II, 13 III 2000, 50'",,W Nieparyżu i gdzie indziej,,II,"[{'data': '13 III 2000', 'czas_min': 50}]"
612939,2000,231,Spektakle fabularne TV,Historie zakulisowe,,,,Scenatiusz na wątkach opowiadań Antoniego Czechowa: Władysław Zawistowski. Reż. Zbigniew Zapasiewicz,,"Progr. I, 20 III 2000, 85'",,Historie zakulisowe,,I,"[{'data': '20 III 2000', 'czas_min': 85}]"
612959,2000,231,Spektakle fabularne TV,Republika marzeń,,,,Adapt. i reż. Rudolf Zioło,,"Progr. II, 26 III 2000, 75'",,Republika marzeń,,II,"[{'data': '26 III 2000', 'czas_min': 75}]"
612960,2000,231,Spektakle fabularne TV,Bigda idzie!,,,,Adapt. i reż. Andrzej Wajda,,"Progr. I, 27 III 2000, 75'",,Bigda idzie!,,I,"[{'data': '27 III 2000', 'czas_min': 75}]"
612961,2000,231,Spektakle fabularne TV,Max i Maja,,,,Reż. Wojciech Nowak,,"Progr. II, 27 III 2000, 50'",,Max i Maja,,II,"[{'data': '27 III 2000', 'czas_min': 50}]"
612966,2000,231,Spektakle fabularne TV,Naczelny,,,,Tł. Mariusz Kalinowski. Reż. Anna Augustynowicz,,"Progr. II, 2 IV 2000, 60'",,Naczelny,,II,"[{'data': '2 IV 2000', 'czas_min': 60}]"
612975,2000,231,Spektakle fabularne TV,Skowronek,,,,Tł. Jadwiga Kukułczanka. Sc. i reż. Krzysztof Zanussi,,"Progr. I, 3 IV 2000, 95'",,Skowronek,,I,"[{'data': '3 IV 2000', 'czas_min': 95}]"
612978,2000,231,Spektakle fabularne TV,Skrzypki,,,,Reż. Jan Jakub Kolski,,"Progr. II, 3 IV 2000, 40'",,Skrzypki,,II,"[{'data': '3 IV 2000', 'czas_min': 40}]"
612984,2000,231,Spektakle fabularne TV,Związek otwarty,,,,Tł. Aleksander Berlin. Reż. Krystyna Janda,,"Progr. I, 10 IV 2000, 80'; [powtórna emisja:] 21 VIII 2000",,Związek otwarty,,I,"[{'data': '10 IV 2000', 'czas_min': 80}, {'data': '21 VIII 2000', 'czas_min': None}]"
612996,2000,231,Spektakle fabularne TV,W tym domu straszy,,,,Reż. Witold Adamek,,"Progr. II, 17 IV 2000, 40'",,W tym domu straszy,,II,"[{'data': '17 IV 2000', 'czas_min': 40}]"
613009,2000,231,Spektakle fabularne TV,Miłość na Madagaskarze,,,,Tł. Marek Szalsza. Reż. Waldemar Krzystek,,"Progr. II, 16 IV 2000, 70'",,Miłość na Madagaskarze,,II,"[{'data': '16 IV 2000', 'czas_min': 70}]"
613012,2000,231,Spektakle fabularne TV,Niespodzianka,,,,Reż. Jan Świderski,,"Progr. I, 17 IV 2000, 90'",,Niespodzianka,,I,"[{'data': '17 IV 2000', 'czas_min': 90}]"
613026,2000,231,Spektakle fabularne TV,W tym domu straszy,,,,Reż. Witold Adamek,,"Progr. II, 17 IV 2000, 40'",,W tym domu straszy,,II,"[{'data': '17 IV 2000', 'czas_min': 40}]"
613191,2000,231,Spektakle fabularne TV,Listy do Sary,,,,Reż. Leszek Wosiewicz,,"Progr. II, 7 V 2000, 55'",,Listy do Sary,,II,"[{'data': '7 V 2000', 'czas_min': 55}]"
613192,2000,231,Spektakle fabularne TV,Dragon,,,,Reż. Stanisław Różewicz,,"Progr. I, 8 V 2000, 80'",,Dragon,,I,"[{'data': '8 V 2000', 'czas_min': 80}]"
613195,2000,231,Spektakle fabularne TV,Porwanie Nutki,,,,Reż. Lena Szurmiej,,"Progr. II, 8 V 2000, 40'",,Porwanie Nutki,,II,"[{'data': '8 V 2000', 'czas_min': 40}]"
613214,2000,231,Spektakle fabularne TV,Numery,,,,Reż. Agnieszka Lipiec-Wróblewska,,"Progr. II, 14 V 2000, 45'",,Numery,,II,"[{'data': '14 V 2000', 'czas_min': 45}]"
613215,2000,231,Spektakle fabularne TV,Żelazna konstrukcja,,,,Reż. Sylwester Chęciński,,"Progr. I, 15 V 2000, 85'",,Żelazna konstrukcja,,I,"[{'data': '15 V 2000', 'czas_min': 85}]"
613220,2000,231,Spektakle fabularne TV,Sandra K.,,,,Reż. Maria Zmarz-Koczanowicz,,"Progr. II, 28 V 2000, 60'",,Sandra K.,,II,"[{'data': '28 V 2000', 'czas_min': 60}]"
613223,2000,231,Spektakle fabularne TV,Damy i huzary,,,,Reż. Olga Lipińska,,"Progr. I, 22 V 2000, 85'",,Damy i huzary,,I,"[{'data': '22 V 2000', 'czas_min': 85}]"
613278,2000,231,Spektakle fabularne TV,Bajka o bardzo lekkim chlebie,,,,Reż. Jan Jakub Kolski,,"Progr. II, 29 V 2000, 30'",,Bajka o bardzo lekkim chlebie,,II,"[{'data': '29 V 2000', 'czas_min': 30}]"
613283,2000,231,Spektakle fabularne TV,Okruchy czułości,,,,"Tł. Magdalena Ciesielska, Włodzimierz Kaczkowski. Reż. Ryszard Bugajski",,"Progr. I, 5 VI 2000, 85'",,Okruchy czułości,,I,"[{'data': '5 VI 2000', 'czas_min': 85}]"
613288,2000,231,Spektakle fabularne TV,?... zapytał czas,,,,Reż. Izabella Cywińska,,"Progr. II, 5 VI 2000, 60'",,?... zapytał czas,,II,"[{'data': '5 VI 2000', 'czas_min': 60}]"
