"ZA_ZAPIS_ID","ZA_RO_ROK","ZA_DZ_DZIAL1_ID","DZ_NAZWA","ZA_RZ_RODZAJ1_ID","RZ_NAZWA","ZA_TYTUL","ZA_TYTUL_CALOSCI","ZA_OPIS_CALOSCI","ZA_TYTUL_ORYGINALU","ZA_TE_TEATR_ID","TE_NAZWA","ZA_OPIS_WSPOLTWORCOW","ZA_JEZYK_ORYGINALU","ZA_TYTUL_ADAPT_DZIELA","ZA_NAZWA_ADAPT_DZIELA","ZA_OPIS_ADAPT_DZIELA","ZA_ADNOTACJE"
1507188,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Mała Syrenka. Prem. 2009,,,,844,"Teatr Lalki i Aktora ""Kubuś""",Tł. Stefania Beylin. Adapt. i reż. Bogdan Nauka,,,,,
1507189,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Jeppe. Prem. 2011,,,,3142,Teatr Druga Strefa (Teatr 2.Strefa),Reż. Ewa Kaleta,,,,,
1507190,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Lalkarz. Prem. 2009,,,,844,"Teatr Lalki i Aktora ""Kubuś""",Tł. Henryk Jurkowski. Reż. Honorata Mierzejewska-Mikosza,,,,,
1507191,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Wariat i zakonnica. Prem. 2011,,,,3142,Teatr Druga Strefa (Teatr 2.Strefa),Reż. Sylwester Biraga,,,,,
1507192,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Beata, co Leśmianem gada. Prem. 2011",,,,3142,Teatr Druga Strefa (Teatr 2.Strefa),Reż. Sylwester Biraga,,,,,
1507193,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Letnie Tuwimki. Prem. 2009,,,,862,"Teatr Lalek ""Pinokio""",Reż. zespół,,,,,
1507194,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Cyrk Bellmer. Prem. 2011,,,,13714,"Teatr ""A Part""",Reż. Marcin Herich,,,,"Fragmenty utworów Olafura Arnaldsa, Social Interiors, Kato Hideki Skuli Sverrissona i Hanki Ordonówny oraz tradycyjna muzyka cyrkowa",
1507195,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Pinokio. Prem. 2009,,,,862,"Teatr Lalek ""Pinokio""",Adapt. Jonasz Pinok. Reż. Konrad Dworakowski,,,,,
1507196,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Bajka o szczęściu. Prem. 2009,,,,865,Teatr Lalki i Aktora*,Reż. Janusz Ryl-Krystianowski,,,,,
1507197,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Szczęśliwy Książę. Prem. 2009,,,,865,Teatr Lalki i Aktora*,Tł. Maria Feldmanowa. Adapt. i reż. Jarosław Antoniuk,,,,,
1507198,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Justyna, siostra mojej. Prem. 2011",,,,11694,Teatr Academia,Reż. Marcin Ehrlich,,,,,
1507199,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Calineczka. Prem. 2009,,,,11994,Teatr Lalki i Aktora,Sc. i reż. Konrad Dworakowski,,,,,
1507200,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Królewna Śnieżka. Prem. 2009,,,,11994,Teatr Lalki i Aktora,Reż. Ireneusz Maciejewski,,,,,
1507201,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Opowieść Wigilijna. Prem. 2009,,,,11994,Teatr Lalki i Aktora,Adapt. i reż. Ewa Piotrowska,,,,,
1507202,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Baśń o Rycerzu bez Konia. Prem. 2009,,,,851,"Teatr Lalki i Maski ""Groteska""",Reż. Janusz Ryl-Krystianowski,,,,,
1507203,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Trzy gracje, trzy racje. Prem. 2011",,,,11694,Teatr Academia,Reż. Roman Woźniak,,,,,
1507204,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"9 - rekonstrukcja. Prem. 2011",,,,11294,Teatr Ad Spectatores (do 2009: Grupa Artystyczna Ad Spectatores Pod Wezwaniem Calderona),Reż. Maciej Masztalski,,,,,
1507205,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Ja tu tylko sprzątam. Prem. 2011,,,,11294,Teatr Ad Spectatores (do 2009: Grupa Artystyczna Ad Spectatores Pod Wezwaniem Calderona),Reż. Maciej Masztalski,,,,,
1507219,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,System. Prem. 2011,,,,11294,Teatr Ad Spectatores (do 2009: Grupa Artystyczna Ad Spectatores Pod Wezwaniem Calderona),Reż. Theodore Wy-Dumski,,,,,
1507220,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"40 000 do tyłu - tajemnica kradzieży stulecia. Prem. 2011",,,,11294,Teatr Ad Spectatores (do 2009: Grupa Artystyczna Ad Spectatores Pod Wezwaniem Calderona),Reż. Maciej Masztalski,,,,Sztuka Macieja Masztalskiego napisana pod pseudonimem Vincenzo Peruggia,
1507221,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Pejzaż zimowy Brueghela. Prem. 2011,,,,11294,Teatr Ad Spectatores (do 2009: Grupa Artystyczna Ad Spectatores Pod Wezwaniem Calderona),,,,,,
1507222,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Calineczka. Niezwykłe przygody. Prem. 2009,,,,851,"Teatr Lalki i Maski ""Groteska""",Reż. Ireneusz Maciejewski,,,,,
1507223,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Don Kichote. Prem. 2009,,,,851,"Teatr Lalki i Maski ""Groteska""","Tł. Anna Ludwika Czerny, Zygmunt Czerny. Adapt. i reż. Bogdan Ciosek",,,,,
1507224,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"10.04. Prem. 2011",,,,11294,Teatr Ad Spectatores (do 2009: Grupa Artystyczna Ad Spectatores Pod Wezwaniem Calderona),"Reż. Aleksander Rodionow, Krzysztof Kopka, Maciej Masztalski",,,,,
1507225,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Hiszpanka. Prem. 2011,,,,11294,Teatr Ad Spectatores (do 2009: Grupa Artystyczna Ad Spectatores Pod Wezwaniem Calderona),Reż. Maciej Masztalski,,,,,
1507226,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Zagraj to jeszcze raz... sam. Prem. 2009,,,,851,"Teatr Lalki i Maski ""Groteska""",Reż. Lech Walicki,,,,,
1507227,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Zabójstwo przy Rue Morgue,,,,11294,Teatr Ad Spectatores (do 2009: Grupa Artystyczna Ad Spectatores Pod Wezwaniem Calderona),Reż. Maciej Masztalski,,,,,
1507239,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Hommage a Chagall. Prem. 2009,,,,851,"Teatr Lalki i Maski ""Groteska""",Reż. Adolf Weltschek,,,,,
1507240,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Rondo. Prem. 2009,,,,14734,Teatr,Reż. Dariusz Taraszkiewicz,,,,,
1507241,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"7 słów o ziemi. Prem. 2009",,,,1563,"Teatr ""Logos""",Sc. i reż. Paulina Wycichowska,,,,,
1507242,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Disneyland. Prem. 2009,,,,846,Teatr Ludowy,Adapt. i reż. Jarosław Tumidajski,,,,,
1507243,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Przedstawienie ""Hamleta"" we wsi Głucha Dolna. Prem. 2009",,,,846,Teatr Ludowy,Tł. Stanisław Kaszyński. Reż. Tomasz Obara,,,,,
1507244,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Duety. Kwintet romantycznych komedii na parę aktorów. Prem. 2009,,,,846,Teatr Ludowy,Tł. Elżbieta Woźniak. Reż. Włodzimierz Nurkowski,,,,,
1507245,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Czerwony Kapturek. Prem. 2011,,,,2343,Teatr Animacji (do 1990: Poznański Teatr Lalki i Aktora),Reż. Janusz Ryl-Krystianowski,,,,,
1507246,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Skrzyneczka bez pudła. Prem. 2009,,,,846,Teatr Ludowy,Adapt. i reż. Andrzej Sadowski,,,,,
1507247,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,No Coś Ty. Prem. 2011,,,,2343,Teatr Animacji (do 1990: Poznański Teatr Lalki i Aktora),Reż. Lech Chojnacki,,,,,
1507248,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Stefcia Ćwiek w szponach życia. Prem. 2009,,,,846,Teatr Ludowy,"Tł. Dorota Jovanka Ćirlić. Adapt. Justyna Kowalska, Mateusz Przyłęcki. Reż. Mateusz Przyłęcki",,,,,
1507249,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Małe ja-to-ja. Prem. 2011,,,,2343,Teatr Animacji (do 1990: Poznański Teatr Lalki i Aktora),Tł. Lila Mrowińska-Lissewska. Reż. Torsten Gesser,,,,,
1507250,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Symfonia lokatoris. Prem. 2009,,,,846,Teatr Ludowy,Reż. Adam Sroka,,,,,
1507251,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Proces o cień osła. Prem. 2011,,,,2343,Teatr Animacji (do 1990: Poznański Teatr Lalki i Aktora),Tł. Roman Karst. Reż. Janusz Ryl-Krystianowski,,,,,
1507252,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Misja: Wiosna. Prem. 2009,,,,15414,Teatr Lustra Strona Druga,"Sc. Małgorzata Michalczyk, Maciej Gorczyński. Reż. Maciej Gorczyński",,,,,
1507253,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Do dna. Prem. 2011,,,,4907,Teatr Atelier im. Agnieszki Osieckiej (do 1996: Teatr Atelier),Tł. Natalia Woroszylska. Reż. André Hübner-Ochodlo,,,,Spektakl przygotowany we współpracy z Teatrem im. Mickiewicza w Częstochowie. Premiera częstochowska 17 września 2011,
1507254,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Moja Molinezja. Prem. 2009,,,,6034,"Teatr ""Łaźnia Nowa"" (do 2004: Stowarzyszenie Teatralne ""Łaźnia"")",Sc i reż. Paweł Kamza,,,,"spektakl inspirowany ""Nowohucką telenowelą"" Renaty Radłowskiej",
1507255,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Znikomość. Prem. 2011,,,,4907,Teatr Atelier im. Agnieszki Osieckiej (do 1996: Teatr Atelier),Tł. Halina Thylwe. Reż. André Hübner-Ochodlo,,,,Spektakl zrealizowany we współpracy z Teatrem im. Mickiewicza w Częstochowie. Premiera częstochowska 29 stycznia 2011,
1507256,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Moralność pani Dulskiej, czyli w poszukiwaniu zagubionego czakramu. Prem. 2009",,,,6034,"Teatr ""Łaźnia Nowa"" (do 2004: Stowarzyszenie Teatralne ""Łaźnia"")",Adapt. i reż. Bartosz Szydłowski,,,,,
1507257,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Supernova. Rekonstrukcja. Prem. 2009,,,,6034,"Teatr ""Łaźnia Nowa"" (do 2004: Stowarzyszenie Teatralne ""Łaźnia"")",Sc. i reż. Marcin Wierzchowski,,,,"na podstawie spektaklu ""Supernova"" Zsolta Zeldunga",
1507258,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Sceny niemalże małżeńskie Stefanii Grodzieńskiej. Prem. 2011,,,,888,Teatr Ateneum im. S. Jaracza,Opieka artystyczna: Andrzej Poniedzielski,,,,,
1507259,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Wszystkie rodzaje śmierci. Prem. 2009,,,,6034,"Teatr ""Łaźnia Nowa"" (do 2004: Stowarzyszenie Teatralne ""Łaźnia"")",Reż. Paweł Passini,,,,,
1507260,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Wyrzeczenie. Prem. 2009,,,,6034,"Teatr ""Łaźnia Nowa"" (do 2004: Stowarzyszenie Teatralne ""Łaźnia"")",Reż. Jarosław Tochowicz,,,,,
1507261,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kasta la vista. Prem. 2011,,,,888,Teatr Ateneum im. S. Jaracza,Tł. Bartosz Wierzbięta. Reż. Ewelina Pietrowiak,,,,,
1507262,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Shitz. Prem. 2011,,,,888,Teatr Ateneum im. S. Jaracza,Tł. Michał Sobelman. Reż. Artur Tyszkiewicz,,,,,
1507263,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Alicja? Prem. 2009,,,,15434,Teatr Malabar Hotel,Reż. Marcin Bikowski,,,,,
1507279,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,genomgnom. Prem. 2011,,,,57,"Teatr ""Bagatela"" im. T. Boya-Żeleńskiego",Tł. Elżbieta Jeleń. Reż. Dariusz Starczewski,,,,,
1507280,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Tango. Prem. 2011,,,,57,"Teatr ""Bagatela"" im. T. Boya-Żeleńskiego",Reż. Piotr Waligórski,,,,,
1507281,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Krawiec Niteczka z miasta Łodzi. Prem. 2009,,,,15454,Teatr Mały w Manufakturze,Adapt. Eligiusz Skowronek. Reż. Kapitan NEMO,,,,,
1507282,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Boeing, Boeing. Prem. 2011",,,,57,"Teatr ""Bagatela"" im. T. Boya-Żeleńskiego","Tł., adapt. Bartosz Wierzbięta. Reż. Paweł Pitera",,,,,
1507283,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Morderstwo w hotelu. Prem. 2009,,,,15454,Teatr Mały w Manufakturze,Tł. Włodzimierz Kaczkowski. Reż. Mariusz Pilawski,,,,,
1507284,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Barbelo, o psach i dzieciach. Prem. 2011",,,,57,"Teatr ""Bagatela"" im. T. Boya-Żeleńskiego",Tł. Dorota Jovanka Ćirlić. Reż. Małgorzata Bogajewska,,,,,
1507285,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Piosenki z pianką (Brassens a'la brasserie). Prem. 2009,,,,15454,Teatr Mały w Manufakturze,Reż. Piotr Bogusław Jędrzejczak,,,,,
1507286,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Romanca. Prem. 2009,,,,15454,Teatr Mały w Manufakturze,Reż. Marcel Wiercichowski,,,,,
1507287,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Trzy razy łóżko. Prem. 2009,,,,15454,Teatr Mały w Manufakturze,Reż. Mariusz Pilawski,,,,,
1507288,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Między nami dobrze jest. Prem. 2011,,,,57,"Teatr ""Bagatela"" im. T. Boya-Żeleńskiego",Reż. Andrzej Majczak,,,,,
1507289,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"O winie, śmierci i zmartwychwstaniu przez miłość. Prem. 2009",,,,15454,Teatr Mały w Manufakturze,Adapt. i reż. Stanisław Brejdygant,,,,,
1507290,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Oblężenie. Prem. 2011,,,,57,"Teatr ""Bagatela"" im. T. Boya-Żeleńskiego",Tł. Agnieszka Lubomira Piotrowska. Reż. Małgorzata Bogajewska,,,,,
1507300,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Wujaszek Wania. Prem. 2011,,,,57,"Teatr ""Bagatela"" im. T. Boya-Żeleńskiego",Tł. Jarosław Iwaszkiewicz. Reż. Waldemar Śmigasiewicz,,,,,
1507299,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Baśń o Rycerzu bez Konia. Prem. 2009,,,,876,"Teatr ""Maska"" (do 1999: Teatr Lalki i Aktora ""Kacperek"")",Reż. Artur Dwulit,,,,,
1507301,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Gwiazdka pana Andersena. Prem. 2009,,,,876,"Teatr ""Maska"" (do 1999: Teatr Lalki i Aktora ""Kacperek"")",Reż. Honorata Mierzejewska-Mikosza,,,,,
1507302,2011,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Noc Helvera. Prem. 2011,,,,57,"Teatr ""Bagatela"" im. T. Boya-Żeleńskiego",Reż. Ingmar Villqist,,,,,
1507303,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Łysa śpiewaczka. Prem. 2009,,,,876,"Teatr ""Maska"" (do 1999: Teatr Lalki i Aktora ""Kacperek"")",Reż. Małgorzata Machowska,,,,,
1507304,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Mała księżniczka. Prem. 2009,,,,876,"Teatr ""Maska"" (do 1999: Teatr Lalki i Aktora ""Kacperek"")",Reż. Arkadiusz Klucznik,,,,,
1507305,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Wróżka Bzów. Prem. 2009,,,,876,"Teatr ""Maska"" (do 1999: Teatr Lalki i Aktora ""Kacperek"")",Adapt. i reż. Ewa Sokół-Malesza,,,,,
1507306,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Szpak Fryderyk. Prem. 2009,,,,876,"Teatr ""Maska"" (do 1999: Teatr Lalki i Aktora ""Kacperek"")",Tł. Lila Mrowińska-Lissewska. Reż. Anna Nowicka,,,,,
1507307,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Tramwaj zwany pożądaniem. Prem. 2009,,,,2341,Teatr Miejski im. W. Gombrowicza (do 1991: Teatr Dramatyczny; do 2000: Teatr Miejski),Tł. Eugeniusz Cękalski. Oprac. tekstu i reż. Piotr Kruszczyński,,,,,
1507308,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Urodziny Stanleya. Prem. 2009,,,,2341,Teatr Miejski im. W. Gombrowicza (do 1991: Teatr Dramatyczny; do 2000: Teatr Miejski),Tł. Adam Tarn. Reż. Barbara Sass,,,,,
1507309,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Woyzeck. Prem. 2009,,,,2341,Teatr Miejski im. W. Gombrowicza (do 1991: Teatr Dramatyczny; do 2000: Teatr Miejski),Tł. Barbara Witek-Swinarska. Reż. Katarzyna Deszcz,,,,,
1507319,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Proces. Prem. 2009,,,,2341,Teatr Miejski im. W. Gombrowicza (do 1991: Teatr Dramatyczny; do 2000: Teatr Miejski),Tł. adapt. Renata Derejczyk. Adapt. i reż. Waldemar Śmigasiewicz,,,,,
1507320,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Goplana i Grabiec - czyli niemożliwa miłość. Prem. 2009,,,,6675,Teatr Mist,Oprac. tekstu i reż. Stanisław Michno,,,,"według ""Balladyny"" Juliusza Słowackiego",
1507321,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Mój dekalog, czyli dziesięć wariacji na temat wariacji. Prem. 2009",,,,6675,Teatr Mist,Reż. Stanisław Michno,,,,,
1507322,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Edmond. Prem. 2009,,,,7394,Teatr Montownia,Tł. Agnieszka Hein. Reż. Krzysztof Stelmaszyk,,,,,
1507323,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Stand-up stolyca. Prem. 2009,,,,7394,Teatr Montownia,,,,,,
1507324,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Ampuć, czyli zoologia fantastyczna. Prem. 2009",,,,10354,Teatr Mumerus,Sc. i reż. Wiesław Hołdys,,,,,
1507325,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kartka na cukier. Prem. 2009,,,,10354,Teatr Mumerus,Reż. Wiesław Hołdys,,,,,
1507339,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Święto głupców, czyli walka karnawału z postem. Prem. 2009",,,,10354,Teatr Mumerus,Reż. Wiesław Hołdys,,,,"data premiery: 25 lipca 2009
",
1507340,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Święto głupców, czyli walka karnawału z postem. Prem. 2009",,,,10354,Teatr Mumerus,Reż. Wiesław Hołdys,,,,premiera nowej wersji spektaklu; data premiery: 16 listopada 2009,
1507341,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"2084. Prem. 2009",,,,2562,Teatr na Woli im. Tadeusza Łomnickiego (do 1996: Teatr na Woli),Reż. Michał Siegoczyński,,,,spektakl powstał we współpracy z radomskim Teatrem Powszechnym im. Kochanowskiego,
1507342,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Klocki. Prem. 2009,,,,2562,Teatr na Woli im. Tadeusza Łomnickiego (do 1996: Teatr na Woli),Reż. Przemysław Pawlicki,,,,,
1507343,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Kompozycja w błękicie. Prem. 2009,,,,2562,Teatr na Woli im. Tadeusza Łomnickiego (do 1996: Teatr na Woli),Reż. Ingmar Villqist,,,,,
1507344,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Lipiec. Prem. 2009,,,,2562,Teatr na Woli im. Tadeusza Łomnickiego (do 1996: Teatr na Woli),Tł. Agnieszka Lubomira Piotrowska. Reż. Iwan Wyrypajew,,,,,
1507345,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Siostry przytulanki. Prem. 2009,,,,2562,Teatr na Woli im. Tadeusza Łomnickiego (do 1996: Teatr na Woli),Reż. Giovanny Castellanos,,,,,
1507346,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Balladyna. Prem. 2009,,,,141,Teatr Narodowy,Reż. Artur Tyszkiewicz,,,,,
1507347,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Marat/Sade. Prem. 2009,,,,141,Teatr Narodowy,Tł. Andrzej Wirth. Reż. Maja Kleczewska,,,,,
1507348,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Umowa, czyli łajdak ukarany. Prem. 2009",,,,141,Teatr Narodowy,Tł. Jerzy Radziwiłowicz. Reż. Jacques Lassalle,,,,,
1507349,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Tango. Prem. 2009,,,,141,Teatr Narodowy,Reż. Jerzy Jarocki,,,,,
1507350,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Lekkomyślna siostra. Prem. 2009,,,,141,Teatr Narodowy,Reż. Agnieszka Glińska,,,,,
1507351,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Polowanie na łosia. Prem. 2009,,,,141,Teatr Narodowy,Reż. Igor Gorzkowski,,,,,
1507352,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Ostatni demon. Prem. 2009,,,,4262,Teatr NN,Reż. Tomasz Pietrasiewicz,,,,,
1507353,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Skąpiec. Prem. 2009,,,,15494,"Teatr ""Norma""",Reż. Jerzy Hojda,,,,,
1507354,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Na krańcach świata. Prem. 2009,,,,858,Teatr Nowy im. K. Dejmka (do 2008: Teatr Nowy),Adapt. i realizacja sceniczna Marcin Brzozowski,,,,,
1507355,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Przygody barona Münchhausena. Prem. 2009,,,,858,Teatr Nowy im. K. Dejmka (do 2008: Teatr Nowy),Tł. Hanna Januszewska. Sc. i reż. Adam Walny,,,,,
1507356,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,"Przed południem, przed zmierzchem. Prem. 2009",,,,858,Teatr Nowy im. K. Dejmka (do 2008: Teatr Nowy),Reż. Piotr Cieplak,,,,,
1507357,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Słońce w kuchni. Prem. 2009,,,,858,Teatr Nowy im. K. Dejmka (do 2008: Teatr Nowy),Adapt. i reż. Marcin Brzozowski,,,,,
1507358,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Król_Duch. Prem. 2009,,,,858,Teatr Nowy im. K. Dejmka (do 2008: Teatr Nowy),Reż. Łukasz Kos,,,,,
1507359,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Na dnie. Prem. 2009,,,,858,Teatr Nowy im. K. Dejmka (do 2008: Teatr Nowy),"Tł. Anna Kamieńska, Jan Śpiewak. Oprac. tekstu i reż. Ireneusz Janiszewski",,,,,
1507360,2009,449,"Teatry od 1945 r. (omówienia, repertuar)",291,sztuka teatralna,Udając ofiarę. Prem. 2009,,,,84,Teatr Nowy im. T. Łomnickiego (do 2002: Teatr Nowy),Tł. Agnieszka Lubomira Piotrowska. Reż. Łukasz Wiśniewski,,,,,
